Application_ID,Region,Risk_Score_Raw,Applied_Amount,Status,Date_Submitted,Time_to_Approve_Hrs,Transaction_Flags,Customer_Age
105395,Killeen,764.0,560.99,Pending_Review,2025-11-25 05:09:57.572768,,None,27
105396,Killeen,734.0,1869.07,Approved,2025-07-24 00:31:00.572768,15.41,None,58
105397,Fort_Hood,764.0,2421.72,Approved,2025-08-18 06:46:26.572768,12.29,None,47
105398,Killeen,635.0,690.26,Denied,2025-08-22 03:00:31.572768,43.92,None,25
105399,Temple,609.0,5225.46,Approved,2025-10-14 22:10:43.572768,29.51,None,47
105400,Killeen,709.0,4041.33,Pending_Review,2025-11-10 06:23:48.572768,,None,39
105401,Round_Rock,704.0,603.41,Pending_Review,2025-08-17 09:12:21.572768,,None,34
105402,Round_Rock,667.0,5391.97,Approved,2025-10-21 03:10:47.572768,10.84,None,29
105403,Killeen,749.0,1412.83,Approved,2025-12-12 02:58:13.572768,10.19,High_Velocity_Deposit,54
105404,Killeen,588.0,969.91,Approved,2025-09-28 04:33:28.572768,14.19,None,64
105405,Temple,667.0,4287.34,Pending_Review,2025-11-14 04:31:08.572768,,None,37
105406,Round_Rock,670.0,1735.68,Approved,2025-07-02 07:52:12.572768,13.19,None,63
105407,Killeen,601.0,8261.39,Denied,2025-09-13 19:40:40.572768,41.24,None,60
105408,Killeen,789.0,913.87,Approved,2025-08-10 01:28:02.572768,17.93,None,52
105409,Fort_Hood,618.0,500.0,Approved,2025-11-16 05:38:36.572768,11.16,High_Velocity_Deposit,61
105410,Fort_Hood,664.0,1444.69,Approved,2025-07-18 20:46:40.572768,33.91,None,44
105411,Killeen,754.0,3399.48,Approved,2025-09-09 09:09:03.572768,27.98,None,37
105412,Waco,738.0,861.16,Approved,2025-10-13 17:39:13.572768,24.45,None,31
105413,Killeen,633.0,623.86,Approved,2025-09-11 10:33:24.572768,22.65,None,57
105414,Killeen,740.0,2171.43,Approved,2025-12-13 20:19:03.572768,3.92,None,52
105415,Killeen,717.0,560.62,Approved,2025-08-19 02:04:15.572768,9.14,None,53
105416,Killeen,839.0,2310.81,Approved,2025-10-26 01:14:48.572768,7.7,None,42
105417,Killeen,724.0,1376.78,Approved,2025-07-27 04:06:00.572768,49.54,None,37
105418,Fort_Hood,691.0,2685.37,Approved,2025-08-11 22:46:49.572768,11.2,None,50
105419,Killeen,648.0,597.61,Approved,2025-06-24 04:07:53.572768,27.45,None,37
105420,Killeen,655.0,5107.83,Denied,2025-12-10 19:36:29.572768,88.52,None,36
105421,Killeen,650.0,1561.77,Approved,2025-09-24 03:53:04.572768,16.76,None,29
105422,Round_Rock,782.0,3330.3,Pending_Review,2025-07-17 05:00:33.572768,,None,36
105423,Killeen,701.0,3896.76,Approved,2025-09-06 22:40:43.572768,34.16,None,42
105424,Killeen,733.0,716.26,Denied,2025-11-04 03:55:30.572768,32.05,None,42
105425,Fort_Hood,790.0,3662.15,Approved,2025-11-27 19:10:58.572768,16.36,None,28
105426,Round_Rock,558.0,578.22,Approved,2025-11-19 10:21:14.572768,6.14,None,40
105427,Killeen,776.0,604.19,Approved,2025-12-01 13:13:27.572768,7.16,None,43
105428,Fort_Hood,703.0,8701.05,Approved,2025-08-04 16:34:22.572768,10.2,None,59
105429,Waco,726.0,4400.54,Approved,2025-08-02 21:47:04.572768,14.54,None,34
105430,Fort_Hood,650.0,9498.9,Approved,2025-08-07 06:27:04.572768,25.51,High_Velocity_Deposit,47
105431,Killeen,654.0,1344.57,Approved,2025-10-15 16:48:26.572768,9.49,None,43
105432,Fort_Hood,729.0,1962.44,Approved,2025-10-17 23:57:38.572768,18.92,None,28
105433,Killeen,843.0,2756.96,Denied,2025-10-26 10:27:09.572768,39.39,None,56
105434,Fort_Hood,760.0,1790.49,Approved,2025-09-27 23:16:39.572768,8.48,None,24
105435,Waco,775.0,995.35,Approved,2025-09-09 02:27:21.572768,3.28,None,56
105436,Killeen,688.0,882.83,Approved,2025-11-21 21:23:11.572768,18.74,None,37
105437,Waco,663.0,2145.42,Approved,2025-09-27 13:52:13.572768,3.24,None,37
105438,Killeen,653.0,770.09,Approved,2025-12-10 04:36:44.572768,9.14,None,23
105439,Waco,670.0,753.03,Approved,2025-12-12 19:01:03.572768,47.7,None,59
105440,Fort_Hood,576.0,2477.13,Approved,2025-07-30 00:34:10.572768,13.68,None,38
105441,Killeen,656.0,1675.51,Approved,2025-06-20 08:13:55.572768,6.42,None,59
105442,Killeen,666.0,3826.73,Approved,2025-11-09 00:36:47.572768,11.21,None,45
105443,Round_Rock,689.0,1287.0,Pending_Review,2025-12-04 05:28:29.572768,,None,43
105444,Killeen,707.0,1135.69,Pending_Review,2025-09-21 07:47:18.572768,,None,44
105445,Killeen,721.0,2537.27,Approved,2025-10-03 11:24:45.572768,20.67,None,40
105446,Killeen,699.0,944.24,Approved,2025-11-24 15:03:46.572768,5.21,None,43
105447,Fort_Hood,665.0,1067.95,Approved,2025-07-08 00:24:13.572768,15.54,None,38
105448,Fort_Hood,582.0,1102.39,Approved,2025-11-03 19:46:50.572768,5.76,High_Velocity_Deposit,23
105449,Killeen,665.0,1528.8,Approved,2025-11-24 10:50:27.572768,19.05,None,35
105450,Killeen,641.0,7464.77,Approved,2025-10-13 08:18:28.572768,34.28,None,49
105451,Killeen,727.0,600.98,Approved,2025-09-04 22:01:14.572768,15.34,None,34
105452,Killeen,754.0,5096.99,Denied,2025-09-19 19:33:13.572768,13.32,None,59
105453,Killeen,756.0,3262.44,Denied,2025-06-26 00:30:51.572768,15.34,None,38
105454,Waco,745.0,6333.34,Pending_Review,2025-10-31 06:17:50.572768,,None,30
105455,Killeen,691.0,22233.35,Approved,2025-10-01 04:44:59.572768,27.55,None,61
105456,Killeen,668.0,5682.59,Denied,2025-09-24 18:07:45.572768,40.09,None,35
105457,Killeen,655.0,3791.56,Approved,2025-07-17 01:59:39.572768,13.84,None,23
105458,Round_Rock,609.0,632.7,Approved,2025-09-21 16:23:06.572768,10.54,None,63
105459,Round_Rock,759.0,699.96,Denied,2025-12-06 09:26:24.572768,10.77,None,42
105460,Waco,689.0,2411.86,Pending_Review,2025-08-24 21:33:08.572768,,None,56
105461,Killeen,625.0,500.0,Denied,2025-09-09 08:19:24.572768,35.45,None,51
105462,Killeen,650.0,2958.24,Approved,2025-12-03 23:35:04.572768,10.51,None,38
105463,Killeen,647.0,500.0,Approved,2025-12-15 06:52:10.572768,26.05,None,60
105464,Killeen,702.0,4545.02,Approved,2025-10-03 22:58:22.572768,18.29,None,46
105465,Fort_Hood,764.0,1397.78,Denied,2025-10-01 11:09:54.572768,51.26,None,60
105466,Waco,679.0,2000.75,Denied,2025-10-14 00:26:53.572768,28.6,None,56
105467,Temple,564.0,993.57,Approved,2025-12-05 10:00:35.572768,8.86,High_Velocity_Deposit,27
105468,Waco,688.0,500.0,Approved,2025-09-29 16:50:23.572768,9.44,None,24
105469,Killeen,690.0,4854.96,Approved,2025-08-09 00:15:12.572768,18.09,None,57
105470,Fort_Hood,686.0,5263.55,Pending_Review,2025-07-23 03:13:16.572768,,None,22
105471,Killeen,662.0,1364.86,Approved,2025-11-20 11:57:47.572768,15.64,None,55
105472,Killeen,713.0,3070.34,Approved,2025-10-23 03:23:27.572768,3.01,None,22
105473,Waco,703.0,1322.51,Denied,2025-09-06 01:37:47.572768,99.21,None,47
105474,Killeen,698.0,2277.4,Approved,2025-08-14 14:14:54.572768,22.72,None,39
105475,Killeen,724.0,3318.64,Denied,2025-10-26 06:46:02.572768,34.25,None,57
105476,Killeen,674.0,2818.8,Denied,2025-10-10 07:13:22.572768,61.53,None,27
105477,Fort_Hood,670.0,5285.78,Approved,2025-07-16 21:22:00.572768,17.67,None,32
105478,Waco,782.0,2738.33,Approved,2025-08-02 07:12:06.572768,25.24,None,61
105479,Killeen,733.0,1849.12,Denied,2025-11-29 07:07:51.572768,59.95,None,51
105480,Waco,749.0,983.25,Approved,2025-09-07 15:40:44.572768,17.9,None,35
105481,Killeen,773.0,1232.99,Approved,2025-07-30 18:04:32.572768,7.45,None,31
105482,Killeen,731.0,3456.6,Approved,2025-10-20 19:46:14.572768,12.31,None,52
105483,Waco,755.0,543.78,Approved,2025-11-25 03:00:20.572768,28.42,None,57
105484,Fort_Hood,605.0,4379.31,Approved,2025-11-27 12:51:36.572768,8.0,None,36
105485,Round_Rock,712.0,1443.87,Approved,2025-10-26 13:02:01.572768,1.81,None,51
105486,Killeen,689.0,939.28,Approved,2025-06-26 11:40:15.572768,13.86,None,35
105487,Fort_Hood,800.0,750.71,Approved,2025-08-28 13:54:35.572768,7.21,None,44
105488,Fort_Hood,755.0,3101.04,Approved,2025-11-16 03:00:18.572768,18.71,None,38
105489,Temple,662.0,1786.99,Approved,2025-09-28 03:16:31.572768,11.3,None,48
105490,Killeen,722.0,6444.69,Denied,2025-12-02 17:02:43.572768,82.23,None,34
105491,Waco,710.0,658.22,Approved,2025-11-05 19:30:20.572768,12.48,None,35
105492,Fort_Hood,727.0,1138.5,Pending_Review,2025-10-31 19:23:12.572768,,None,47
105493,Killeen,638.0,1679.45,Approved,2025-08-18 05:59:13.572768,32.07,None,64
105494,Fort_Hood,721.0,990.8,Approved,2025-08-24 20:20:11.572768,7.64,None,32
105495,Killeen,686.0,1816.91,Denied,2025-09-10 23:43:36.572768,44.28,High_Velocity_Deposit,59
105496,Fort_Hood,716.0,2334.61,Approved,2025-10-07 11:43:00.572768,19.84,None,22
105497,Temple,656.0,2664.01,Approved,2025-12-02 00:25:34.572768,16.78,None,45
105498,Fort_Hood,664.0,6032.6,Approved,2025-07-20 20:47:40.572768,10.45,None,41
105499,Fort_Hood,770.0,637.29,Approved,2025-10-10 04:10:57.572768,15.76,None,29
105500,Fort_Hood,636.0,2368.96,Approved,2025-11-20 16:51:25.572768,25.08,None,29
105501,Killeen,641.0,1077.55,Approved,2025-06-20 00:47:15.572768,12.54,None,51
105502,Killeen,696.0,2550.41,Approved,2025-11-23 00:01:06.572768,8.12,None,39
105503,Fort_Hood,653.0,2553.11,Denied,2025-08-06 05:17:58.572768,19.83,None,34
105504,Killeen,646.0,820.95,Denied,2025-10-10 03:09:24.572768,23.0,None,57
105505,Killeen,706.0,879.26,Approved,2025-09-13 01:24:23.572768,4.59,None,40
105506,Fort_Hood,609.0,2722.52,Denied,2025-07-14 08:00:01.572768,19.02,None,34
105507,Killeen,639.0,1842.21,Approved,2025-07-21 22:05:06.572768,2.67,None,62
105508,Killeen,823.0,1516.72,Approved,2025-11-26 08:27:55.572768,5.79,None,47
105509,Fort_Hood,727.0,3060.67,Denied,2025-11-14 04:54:44.572768,15.77,None,30
105510,Killeen,655.0,3246.64,Approved,2025-08-17 01:32:22.572768,4.34,None,55
105511,Temple,725.0,1183.58,Approved,2025-06-29 10:19:44.572768,15.84,None,52
105512,Temple,734.0,914.48,Approved,2025-07-15 22:21:37.572768,29.69,None,63
105513,Waco,759.0,658.83,Approved,2025-10-27 19:39:13.572768,24.2,None,28
105514,Killeen,692.0,1857.08,Approved,2025-12-12 22:02:47.572768,10.4,None,30
105515,Waco,758.0,579.1,Denied,2025-07-24 14:46:32.572768,68.63,None,61
105516,Waco,577.0,1957.73,Approved,2025-09-19 19:55:31.572768,17.17,None,47
105517,Waco,636.0,4786.09,Approved,2025-09-05 05:51:18.572768,7.11,None,54
105518,Killeen,709.0,1362.71,Approved,2025-09-15 10:55:13.572768,11.81,None,54
105519,Fort_Hood,719.0,1177.37,Denied,2025-08-01 05:37:43.572768,62.22,None,61
105520,Waco,645.0,8939.87,Approved,2025-08-05 12:22:24.572768,11.5,None,25
105521,Fort_Hood,715.0,6049.68,Approved,2025-12-14 17:14:21.572768,7.17,High_Velocity_Deposit,49
105522,Fort_Hood,662.0,980.75,Denied,2025-07-30 02:41:11.572768,18.95,None,25
105523,Fort_Hood,683.0,2020.72,Approved,2025-06-24 06:23:44.572768,30.94,None,55
105524,Fort_Hood,761.0,2351.81,Approved,2025-07-06 16:39:31.572768,23.49,None,61
105525,Killeen,754.0,2127.98,Approved,2025-08-22 08:05:57.572768,8.71,None,27
105526,Fort_Hood,640.0,7721.31,Approved,2025-11-23 13:19:00.572768,9.19,None,54
105527,Killeen,636.0,1938.72,Approved,2025-07-14 18:28:45.572768,5.53,None,26
105528,Killeen,675.0,2185.91,Approved,2025-07-24 19:49:09.572768,6.14,None,40
105529,Killeen,698.0,3136.71,Approved,2025-09-21 07:46:25.572768,22.06,None,39
105530,Fort_Hood,660.0,4684.13,Pending_Review,2025-09-15 00:11:43.572768,,None,24
105531,Killeen,762.0,3825.79,Approved,2025-10-16 05:25:38.572768,8.46,None,55
105532,Fort_Hood,720.0,2780.73,Approved,2025-12-09 10:45:38.572768,7.97,None,23
105533,Waco,724.0,519.59,Denied,2025-10-13 11:55:33.572768,36.2,None,22
105534,Killeen,624.0,1223.52,Approved,2025-10-25 04:36:37.572768,15.55,None,56
105535,Killeen,770.0,3482.61,Approved,2025-08-13 01:26:33.572768,28.68,None,25
105536,Killeen,530.0,2209.05,Approved,2025-10-17 22:58:04.572768,9.6,None,56
105537,Temple,750.0,3501.35,Approved,2025-08-06 21:57:57.572768,12.08,None,29
105538,Fort_Hood,756.0,8182.34,Approved,2025-11-20 08:39:28.572768,11.52,None,50
105539,Fort_Hood,674.0,705.16,Approved,2025-07-20 09:33:02.572768,13.91,Suspicious_ACH,57
105540,Killeen,776.0,4493.23,Denied,2025-08-16 18:39:58.572768,9.67,None,35
105541,Fort_Hood,696.0,1388.13,Approved,2025-10-04 04:04:47.572768,15.06,None,63
105542,Temple,703.0,3821.05,Approved,2025-07-24 12:26:58.572768,20.79,None,51
105543,Waco,720.0,1749.39,Approved,2025-11-17 00:20:47.572768,14.75,None,28
105544,Fort_Hood,850.0,9913.01,Denied,2025-08-21 16:36:05.572768,9.73,None,34
105545,Killeen,780.0,2006.34,Approved,2025-08-09 07:22:31.572768,26.96,None,43
105546,Killeen,742.0,1083.11,Denied,2025-06-25 11:11:49.572768,48.23,None,23
105547,Killeen,,2529.81,Denied,2025-09-30 06:32:26.572768,66.15,None,29
105548,Killeen,708.0,2342.92,Approved,2025-06-19 12:23:15.572768,17.65,None,42
105549,Killeen,651.0,4493.91,Approved,2025-11-16 06:18:44.572768,10.7,None,41
105550,Killeen,749.0,2587.49,Approved,2025-08-28 06:12:12.572768,61.18,None,32
105551,Killeen,708.0,13095.86,Approved,2025-08-15 17:01:29.572768,12.65,None,55
105552,Temple,632.0,1653.88,Approved,2025-11-01 13:42:27.572768,22.09,None,26
105553,Fort_Hood,704.0,1669.54,Denied,2025-11-21 08:56:28.572768,32.3,None,51
105554,Waco,649.0,1115.31,Denied,2025-07-08 18:38:53.572768,49.7,None,54
105555,Waco,709.0,1936.3,Approved,2025-07-18 09:53:20.572768,9.53,None,33
105556,Killeen,648.0,2175.14,Denied,2025-07-19 23:19:10.572768,64.14,None,26
105557,Waco,701.0,2264.18,Approved,2025-10-10 07:23:40.572768,19.34,Suspicious_ACH,22
105558,Killeen,745.0,1907.88,Approved,2025-11-10 03:04:57.572768,23.93,None,56
105559,Fort_Hood,696.0,1110.03,Approved,2025-09-08 15:03:41.572768,10.75,None,46
105560,Killeen,676.0,893.07,Approved,2025-11-25 14:13:28.572768,10.22,None,25
105561,Round_Rock,712.0,1339.24,Approved,2025-07-28 14:18:29.572768,14.69,None,30
105562,Killeen,741.0,4506.29,Approved,2025-09-23 07:39:56.572768,5.73,None,24
105563,Killeen,633.0,5353.15,Pending_Review,2025-12-11 22:58:09.572768,,None,51
105564,Temple,715.0,1700.08,Approved,2025-09-10 04:39:30.572768,18.61,None,41
105565,Killeen,779.0,851.27,Denied,2025-09-17 14:24:06.572768,35.3,None,31
105566,Fort_Hood,734.0,1694.36,Approved,2025-09-19 00:14:54.572768,30.0,None,41
105567,Waco,703.0,9636.68,Approved,2025-08-02 13:13:53.572768,20.39,None,61
105568,Waco,738.0,4020.55,Denied,2025-10-28 23:24:35.572768,38.8,None,24
105569,Round_Rock,727.0,2809.03,Approved,2025-07-14 22:28:49.572768,7.77,None,32
105570,Round_Rock,745.0,3905.53,Denied,2025-11-07 09:29:48.572768,50.48,None,36
105571,Killeen,578.0,6200.92,Approved,2025-11-28 00:50:20.572768,20.1,None,49
105572,Waco,606.0,718.89,Pending_Review,2025-11-03 12:01:24.572768,,None,56
105573,Fort_Hood,760.0,1321.3,Approved,2025-08-15 14:33:08.572768,9.52,None,28
105574,Fort_Hood,609.0,1184.44,Approved,2025-09-01 17:00:20.572768,29.97,None,54
105575,Killeen,724.0,2891.97,Denied,2025-06-28 19:39:44.572768,18.23,None,63
105576,Fort_Hood,678.0,2055.12,Denied,2025-10-30 05:51:46.572768,50.35,None,59
105577,Round_Rock,640.0,3311.14,Approved,2025-06-29 13:53:10.572768,28.16,None,40
105578,Temple,720.0,1205.31,Pending_Review,2025-07-30 20:42:12.572768,,None,50
105579,Killeen,712.0,5418.43,Denied,2025-11-29 05:01:09.572768,24.53,None,23
105580,Killeen,826.0,1710.49,Approved,2025-06-20 19:03:35.572768,23.07,None,40
105581,Killeen,662.0,3151.51,Approved,2025-12-07 15:59:48.572768,19.19,None,30
105582,Waco,786.0,4704.74,Approved,2025-08-06 19:53:28.572768,22.53,None,27
105583,Waco,721.0,4412.07,Approved,2025-09-17 18:15:17.572768,9.34,None,38
105584,Fort_Hood,660.0,2413.09,Approved,2025-06-22 05:16:54.572768,19.94,None,23
105585,Killeen,747.0,3482.4,Denied,2025-07-25 07:28:45.572768,24.61,None,60
105586,Killeen,733.0,7283.22,Denied,2025-09-17 10:55:23.572768,25.09,None,27
105587,Fort_Hood,702.0,2726.79,Approved,2025-08-28 15:03:23.572768,18.08,None,35
105588,Temple,715.0,1008.56,Approved,2025-11-20 01:37:41.572768,6.28,None,47
105589,Fort_Hood,,2882.58,Pending_Review,2025-07-03 05:05:16.572768,,None,39
105590,Killeen,650.0,1754.91,Approved,2025-10-24 00:37:46.572768,27.7,None,27
105591,Fort_Hood,745.0,500.0,Approved,2025-09-09 06:04:00.572768,12.93,None,33
105592,Killeen,686.0,2616.51,Approved,2025-09-21 07:30:04.572768,9.67,None,59
105593,Round_Rock,695.0,1984.89,Denied,2025-07-04 13:10:24.572768,36.18,High_Velocity_Deposit,43
105594,Killeen,716.0,4560.26,Pending_Review,2025-11-28 22:09:25.572768,,None,35
105595,Fort_Hood,715.0,992.2,Pending_Review,2025-08-08 17:42:27.572768,,None,34
105596,Killeen,614.0,542.09,Pending_Review,2025-10-02 05:28:22.572768,,High_Velocity_Deposit,30
105597,Fort_Hood,777.0,2069.26,Approved,2025-11-22 08:44:25.572768,8.61,None,63
105598,Fort_Hood,707.0,2450.73,Approved,2025-08-10 09:53:46.572768,11.23,None,53
105599,Waco,687.0,1948.99,Approved,2025-11-02 05:39:20.572768,10.4,None,31
105600,Killeen,725.0,1838.25,Approved,2025-09-25 01:08:10.572768,9.84,None,48
105601,Killeen,714.0,768.94,Approved,2025-06-22 03:01:21.572768,13.21,None,35
105602,Killeen,746.0,1617.87,Approved,2025-06-22 15:34:51.572768,4.62,None,30
105603,Fort_Hood,732.0,1368.23,Approved,2025-07-02 13:14:50.572768,10.22,None,30
105604,Killeen,743.0,4264.87,Approved,2025-07-06 03:14:43.572768,26.39,None,47
105605,Fort_Hood,781.0,2449.06,Approved,2025-10-06 03:06:31.572768,16.78,None,53
105606,Temple,753.0,1447.51,Approved,2025-08-08 01:00:35.572768,37.67,None,62
105607,Temple,690.0,7180.38,Denied,2025-07-08 16:30:29.572768,29.17,None,56
105608,Killeen,632.0,1458.08,Denied,2025-10-26 08:33:28.572768,18.07,None,47
105609,Fort_Hood,800.0,2824.9,Pending_Review,2025-12-14 05:10:28.572768,,None,62
105610,Killeen,685.0,1582.03,Approved,2025-08-08 23:46:45.572768,7.08,None,63
105611,Fort_Hood,671.0,6666.98,Approved,2025-10-17 19:18:56.572768,17.31,None,24
105612,Waco,595.0,1938.15,Approved,2025-08-05 07:55:40.572768,14.56,None,51
105613,Killeen,720.0,1984.52,Denied,2025-06-27 02:42:20.572768,114.54,None,50
105614,Killeen,708.0,1616.64,Denied,2025-09-24 17:04:06.572768,33.87,None,41
105615,Waco,609.0,2115.85,Approved,2025-09-22 13:23:52.572768,25.02,None,25
105616,Temple,727.0,4720.31,Denied,2025-07-04 05:22:42.572768,57.06,None,35
105617,Killeen,670.0,3557.01,Approved,2025-08-17 05:11:15.572768,8.87,None,60
105618,Fort_Hood,850.0,1849.11,Approved,2025-11-21 12:44:14.572768,39.52,None,42
105619,Killeen,665.0,7051.95,Approved,2025-10-18 22:11:24.572768,20.04,None,28
105620,Killeen,673.0,3635.09,Approved,2025-10-05 08:03:05.572768,16.85,None,27
105621,Temple,647.0,1273.41,Approved,2025-12-15 09:04:47.572768,15.37,None,61
105622,Waco,776.0,599.28,Approved,2025-08-16 01:06:02.572768,16.63,None,27
105623,Waco,677.0,1297.23,Denied,2025-12-03 16:28:01.572768,32.46,None,46
105624,Killeen,656.0,2516.64,Approved,2025-07-02 06:14:00.572768,11.86,None,25
105625,Waco,742.0,2915.39,Approved,2025-07-30 19:12:54.572768,10.64,None,58
105626,Killeen,617.0,5363.17,Pending_Review,2025-09-05 12:20:03.572768,,None,46
105627,Killeen,737.0,753.22,Approved,2025-09-12 20:46:33.572768,15.74,None,39
105628,Fort_Hood,806.0,1272.42,Approved,2025-09-03 07:43:10.572768,5.59,None,55
105629,Killeen,733.0,704.78,Approved,2025-07-09 22:26:26.572768,24.88,None,46
105630,Waco,738.0,619.53,Denied,2025-08-06 16:52:38.572768,26.4,None,43
105631,Fort_Hood,752.0,1094.16,Approved,2025-12-14 23:14:16.572768,3.93,None,35
105632,Killeen,802.0,2424.28,Denied,2025-12-08 06:03:50.572768,86.94,None,58
105633,Killeen,772.0,3351.34,Pending_Review,2025-12-08 16:31:44.572768,,None,32
105634,Killeen,726.0,846.67,Denied,2025-11-24 22:19:53.572768,29.61,None,48
105635,Killeen,754.0,946.32,Approved,2025-10-08 21:33:20.572768,19.33,None,47
105636,Fort_Hood,646.0,500.0,Denied,2025-08-13 15:58:05.572768,26.18,None,56
105637,Waco,746.0,2146.26,Denied,2025-08-18 12:54:52.572768,21.67,None,37
105638,Killeen,639.0,1006.55,Approved,2025-08-14 07:42:09.572768,53.72,None,61
105639,Killeen,677.0,6839.19,Approved,2025-09-11 03:38:25.572768,20.43,None,41
105640,Fort_Hood,515.0,2509.52,Denied,2025-08-31 11:36:20.572768,49.43,None,36
105641,Waco,724.0,1576.31,Approved,2025-12-13 04:14:29.572768,10.84,None,35
105642,Killeen,661.0,1082.59,Approved,2025-08-10 10:21:15.572768,15.58,None,29
105643,Killeen,766.0,546.9,Denied,2025-06-20 08:24:22.572768,18.53,None,45
105644,Fort_Hood,723.0,605.29,Denied,2025-10-04 04:13:36.572768,19.91,None,54
105645,Killeen,767.0,1099.14,Approved,2025-07-04 04:07:31.572768,5.51,None,37
105646,Killeen,634.0,1033.68,Approved,2025-11-04 23:49:59.572768,14.29,None,48
105647,Waco,762.0,812.94,Approved,2025-08-29 21:08:19.572768,13.71,None,49
105648,Fort_Hood,826.0,2444.7,Denied,2025-08-17 01:34:01.572768,44.35,None,35
105649,Fort_Hood,745.0,2728.24,Pending_Review,2025-06-20 05:03:18.572768,,None,30
105650,Waco,747.0,1252.75,Denied,2025-06-24 03:02:36.572768,28.49,None,34
105651,Fort_Hood,710.0,8502.55,Approved,2025-08-29 06:37:50.572768,19.66,None,43
105652,Killeen,668.0,500.0,Pending_Review,2025-09-16 00:12:32.572768,,None,51
105653,Killeen,,1894.16,Approved,2025-10-08 06:55:21.572768,17.03,None,53
105654,Killeen,609.0,1517.98,Approved,2025-12-15 14:05:32.572768,22.87,None,37
105655,Killeen,674.0,1163.79,Approved,2025-07-07 15:02:24.572768,6.14,High_Velocity_Deposit,46
105656,Fort_Hood,593.0,1034.7,Approved,2025-11-14 08:25:15.572768,2.24,None,44
105657,Temple,657.0,1798.0,Approved,2025-11-28 19:19:15.572768,9.37,None,58
105658,Round_Rock,738.0,1509.57,Approved,2025-09-23 12:56:11.572768,9.12,None,49
105659,Fort_Hood,730.0,1321.47,Denied,2025-12-03 05:50:47.572768,34.96,None,24
105660,Killeen,703.0,639.72,Denied,2025-09-14 20:24:39.572768,57.04,None,44
105661,Killeen,710.0,500.0,Approved,2025-10-17 03:15:18.572768,33.76,High_Velocity_Deposit,54
105662,Waco,586.0,1435.38,Approved,2025-12-08 08:10:48.572768,21.73,None,60
105663,Fort_Hood,677.0,1310.71,Approved,2025-07-17 20:47:30.572768,20.68,None,46
105664,Fort_Hood,659.0,1544.37,Denied,2025-10-07 20:39:05.572768,40.67,None,46
105665,Waco,660.0,1657.56,Approved,2025-12-10 19:06:43.572768,8.67,None,60
105666,Waco,735.0,1190.34,Pending_Review,2025-09-06 05:58:19.572768,,None,42
105667,Waco,648.0,1525.49,Approved,2025-08-05 04:41:47.572768,21.5,None,52
105668,Killeen,663.0,913.4,Approved,2025-12-13 00:35:48.572768,14.39,None,51
105669,Waco,574.0,6119.02,Approved,2025-09-25 18:40:24.572768,43.56,None,60
105670,Temple,682.0,953.57,Approved,2025-07-08 01:12:49.572768,20.3,None,63
105671,Killeen,634.0,1343.74,Denied,2025-06-25 03:55:00.572768,29.76,None,55
105672,Fort_Hood,704.0,1013.3,Pending_Review,2025-06-27 11:15:11.572768,,None,59
105673,Killeen,642.0,999.78,Approved,2025-09-16 14:22:17.572768,4.82,None,28
105674,Round_Rock,706.0,1844.04,Denied,2025-07-14 14:29:57.572768,30.97,None,48
105675,Killeen,691.0,1666.05,Approved,2025-09-06 07:42:53.572768,21.87,None,34
105676,Fort_Hood,800.0,1251.92,Approved,2025-11-07 17:18:11.572768,28.83,None,50
105677,Killeen,729.0,1441.18,Denied,2025-07-12 04:51:08.572768,34.83,None,44
105678,Waco,589.0,1016.53,Approved,2025-07-31 18:08:58.572768,18.73,None,29
105679,Killeen,624.0,2493.35,Approved,2025-07-14 05:44:16.572768,7.35,None,42
105680,Killeen,703.0,9359.57,Approved,2025-10-04 23:48:46.572768,27.47,None,34
105681,Fort_Hood,644.0,897.96,Approved,2025-10-28 02:49:51.572768,0.95,None,47
105682,Temple,521.0,2477.91,Approved,2025-08-09 07:05:00.572768,19.34,None,64
105683,Killeen,780.0,1874.24,Denied,2025-11-29 09:23:07.572768,36.48,None,31
105684,Killeen,743.0,3086.84,Approved,2025-07-25 23:32:51.572768,8.16,High_Velocity_Deposit,50
105685,Waco,731.0,3157.18,Approved,2025-07-28 08:27:41.572768,11.28,None,48
105686,Fort_Hood,663.0,2130.96,Approved,2025-09-20 20:48:00.572768,30.23,None,25
105687,Temple,725.0,1751.35,Approved,2025-10-21 07:22:33.572768,10.36,None,63
105688,Killeen,657.0,1277.22,Denied,2025-08-15 15:00:56.572768,36.73,None,52
105689,Fort_Hood,712.0,980.47,Pending_Review,2025-10-27 09:00:03.572768,,None,38
105690,Killeen,644.0,1673.25,Pending_Review,2025-10-23 15:00:11.572768,,None,29
105691,Killeen,790.0,646.99,Approved,2025-12-02 05:17:58.572768,5.65,High_Velocity_Deposit,58
105692,Fort_Hood,605.0,1124.3,Pending_Review,2025-09-08 18:31:43.572768,,None,41
105693,Fort_Hood,773.0,4382.97,Approved,2025-07-24 18:12:58.572768,17.81,None,31
105694,Waco,702.0,1956.3,Approved,2025-09-13 16:48:46.572768,7.7,None,55
105695,Killeen,670.0,3692.77,Denied,2025-07-15 10:44:41.572768,30.96,None,60
105696,Killeen,710.0,5858.89,Approved,2025-08-09 04:37:33.572768,7.74,High_Velocity_Deposit,32
105697,Killeen,744.0,1569.29,Approved,2025-07-30 08:09:48.572768,6.86,None,33
